,timestamp,mg_0_renewable,mg_0_load,mg_1_renewable,mg_1_load,mg_2_renewable,mg_2_load,mg_3_renewable,mg_3_load
733032.375,0.4749028287321052,0.4749028287321052,-0.6829199899846777,0.171798095764797,-0.7034520644964074,0.5440809760895549,-0.7255717043091733,0.5791733251837985,-0.7377257882389555
733032.3958333334,0.06273691444928768,0.06273691444928768,-0.7092892411013804,0.03151324202753584,-0.7361987437607135,0.5703647991324704,-0.7577111518721944,0.8363215417605077,-0.7744705311303911
733032.4166666666,0.1054077750268491,0.1054077750268491,-0.6717969337009587,0.02809972727834032,-0.6981133314570165,1.1439212890620978,-0.725380406641149,1.0238245096130212,-0.7601272387800126
733032.4375,0.41988702118816346,0.41988702118816346,-0.6795201568736052,0.029256443906310103,-0.7225759315096568,1.1628322616333542,-0.7440819093240875,1.2121226222981933,-0.7829642517030405
733032.4583333334,0.7558136976038279,0.7558136976038279,-0.6873874328556536,0.018838365289065934,-0.7268830005483159,1.2965002930897433,-0.7435980229777733,1.3795514451852,-0.7731815445616624
733032.4791666666,0.444037972368128,0.444037972368128,-0.6735725892484098,0.029432255979191965,-0.698886652407219,1.5663299261687755,-0.730546723636343,1.5212718778289809,-0.7660266636463537
733032.5,0.42615876324463037,0.42615876324463037,-0.6759335194037953,0.16502337550573157,-0.6827073076303387,1.0982844911925302,-0.73973575179448,1.640374120570645,-0.743983383552885
733032.5208333334,0.5891179648111984,0.5891179648111984,-0.6523745978453839,0.6927842193796373,-0.6675809076516912,1.4770002235769484,-0.6846982420355474,1.729369040662155,-0.7198836733543745
733032.5416666666,0.5367140608491789,0.5367140608491789,-0.6644259364033419,0.4049837620356612,-0.6862865095051943,1.58956668444585,-0.7322825700067117,1.797649224072305,-0.7524756262790626
733032.5625,0.2905286098192293,0.2905286098192293,-0.7154355692878281,0.36578098174651336,-0.7337256713985315,1.3554096196592162,-0.732792149174707,1.8203589479786597,-0.7695399571602576
733032.5833333334,0.6940674918477283,0.6940674918477283,-0.703371398052509,0.4872925740737073,-0.7363640052114986,1.3235600420763616,-0.7303723821257604,1.814685517880927,-0.7656992908323494
733032.6041666666,0.9189684433695918,0.9189684433695918,-0.7043321629569841,0.15329648814876964,-0.7306237821494642,1.8244725122397947,-0.742982390219984,1.7831338704458655,-0.7802568386545525
733032.625,0.8989687829223525,0.8989687829223525,-0.684654038496686,0.21826318923444643,-0.7116442894775784,1.7761462554384029,-0.7488388339741772,1.7147756799999867,-0.7423782377344493
733032.6458333334,0.8329958332013772,0.8329958332013772,-0.697811916055987,0.09945105002650861,-0.6988479538047485,1.6561756811061572,-0.7528129987398886,1.6157775000686283,-0.7564968571265749
733032.6666666666,0.47231286836756786,0.47231286836756786,-0.676522253726023,0.27663519012439247,-0.695371631386715,1.5643084671787544,-0.7109013096111944,1.4973303746053026,-0.7240656940421217
733032.6875,0.461382345976985,0.461382345976985,-0.6761667156661777,0.10276870963262594,-0.7026983289841043,1.3828427960909266,-0.7530780203760371,1.3566666161633556,-0.757196296694119
733032.7083333334,0.7479141400005039,0.7479141400005039,-0.670606846485039,0.2750336736325038,-0.7274593911455409,1.2181031084966158,-0.7513212320652409,1.1940954329299724,-0.7517613469061266
733032.7291666666,0.7051049076676779,0.7051049076676779,-0.7518069298312301,0.40599599942759895,-0.7887376743881559,1.020219653161414,-0.8033403404385333,1.0136716673612765,-0.8303695849110171
733032.75,0.9354202436745858,0.9354202436745858,-0.8342360833925004,0.6565896387248517,-0.8589273455934486,0.8143160099242526,-0.8761920770131159,0.8059617750593215,-0.881863625005073
733032.7708333334,1.2469854029091973,1.2469854029091973,-0.8427900796725285,0.41166352954151947,-0.8636355727848346,0.6165961276450506,-0.9075471999123491,0.42044822153380124,-0.9276754606455841
733032.7916666666,1.5904192341968109,1.5904192341968109,-0.8739744926829593,0.6080885801130603,-0.8867621119682216,0.40976137535568,-0.8978641748367799,0.37958392763165577,-0.9263259070092624
733032.8125,0.8367196986960995,0.8367196986960995,-0.858107643774498,0.6170854227466729,-0.9189384728176623,0.23997113550781465,-0.9036660859869023,0.21391206890391723,-0.94924423060663
733032.8333333334,0.9417614286154873,0.9417614286154873,-0.834428861391372,0.47564456560626495,-0.8861219894871086,0.09238958529285253,-0.8825038202713449,0.11791176210132727,-0.9243310224130924
733032.8541666666,0.6561613003644042,0.6561613003644042,-0.8166609520760897,0.671581921796117,-0.8346932227074587,0.04812715998727255,-0.8333684661137873,0.02591644322908893,-0.8736102624548472
733032.875,0.4875914650424167,0.4875914650424167,-0.7742993349669842,1.073766579824873,-0.797361462205118,0.0137304669423997,-0.8423292108349854,0.0108315420520975,-0.8652431856649891
733032.8958333334,0.6832432639627889,0.6832432639627889,-0.7606485844052767,0.6372704880768235,-0.7856614070345782,0.002441995234915121,-0.806383223452023,0.0027273488789030325,-0.8173497699482783
733032.9166666666,1.1695326912021269,1.1695326912021269,-0.7533333171067962,1.1758371044681002,-0.7801732168734041,0.0018958060448527607,-0.7947414878499055,0.0021532563027757915,-0.8453419297913121
733032.9375,1.295277904577269,1.295277904577269,-0.7375643592750047,2.0,-0.7445539432937046,0.0014871742909077946,-0.7813471273958448,0.0023046979176682488,-0.7833678036259984
733032.9583333334,1.3792973126320147,1.3792973126320147,-0.6724811362045728,2.0,-0.7041796337632891,0.0007509434542319899,-0.7171254656386147,0.002195387623375786,-0.7723719300117063
733032.9791666666,1.0534404395816348,1.0534404395816348,-0.627999289781663,2.0,-0.6741772297264483,0.0015225093833297616,-0.6840685985809827,0.002251034975323156,-0.7062961844228429
733033.0,1.7600569765676861,1.7600569765676861,-0.6155012906572287,2.0,-0.644638895209666,0.0018036283241204118,-0.6462025358244671,0.002367341598685595,-0.6776234698072576
733033.0208333334,1.1827522904763326,1.1827522904763326,-0.5742958279665878,1.6287754434860358,-0.5977041397159392,0.0026601971926248137,-0.5991939027215407,0.002370361832953291,-0.6473118402812297
733033.0416666666,2.0,2.0,-0.5653779236318852,2.0,-0.5763007718836723,0.00274878342848356,-0.5802390773939846,0.002015246009321272,-0.6284379904843614
733033.0625,1.9673797277593637,1.9673797277593637,-0.5635217427950829,2.0,-0.5872688578382663,0.00249188781372133,-0.6086701787275846,0.0023038218175060175,-0.6251541136954997
733033.0833333334,1.9057847983231897,1.9057847983231897,-0.5234545698368793,2.0,-0.5496430954700224,0.0027773794779898625,-0.5742650163540286,0.0023305186641350054,-0.6114815265338815
733033.1041666666,1.4942878607681183,1.4942878607681183,-0.529294136276108,2.0,-0.5839852556293581,0.002384088897302164,-0.5955301260572229,0.002167942430770237,-0.6215834439295796
733033.125,1.429406596484709,1.429406596484709,-0.5371528806360578,1.9427224606191469,-0.5393292425817088,0.00223026744715713,-0.5660700340219128,0.0023268492963887666,-0.6214074595564796
733033.1458333334,2.0,2.0,-0.5432160638475497,1.831216378406208,-0.5382384838674542,0.002903873969780467,-0.5549009219923207,0.002317152385815955,-0.5955826374757826
733033.1666666666,2.0,2.0,-0.5481383442920567,2.0,-0.5522328017268284,0.002774821940281964,-0.5819273159902175,0.002239886003766281,-0.6042636952237337
733033.1875,2.0,2.0,-0.5322851171057874,2.0,-0.5395418010446555,0.0013381161298398612,-0.5958422718514429,0.002314505463545368,-0.5856989314611263
733033.2083333334,2.0,2.0,-0.5450849449941919,2.0,-0.5584946740270751,0.0028344548074634656,-0.5921873188094456,0.002314695624820891,-0.5968311086145494
733033.2291666666,1.062532043664026,1.062532043664026,-0.5561228241799234,1.8827037801913835,-0.5572217081984608,0.0023100224655610685,-0.5928935349087276,0.00201064199983859,-0.621366272149467
733033.25,1.5598598158085866,1.5598598158085866,-0.530704449953576,1.3173086746198086,-0.5510147535825592,0.004316202958810415,-0.5645742161284985,0.0026373533026232726,-0.6224925446524405
733033.2708333334,2.0,2.0,-0.5346067943161493,1.5514309425161554,-0.5418478601043993,0.029266789438677745,-0.5951278511588204,0.009394089470634196,-0.5906131290217975
733033.2916666666,1.6481545839078864,1.6481545839078864,-0.5554372321236055,1.243169203030114,-0.5834686707497126,0.04265507550925437,-0.6111533273811004,0.0,-0.6312022064102978
733033.3125,1.5384094714938703,1.5384094714938703,-0.5938322939827599,1.542498267335797,-0.6226121144485793,0.11275156258446159,-0.6541950059286263,0.0782612234333867,-0.6643240413239081
733033.3333333334,1.7951851207997318,1.7951851207997318,-0.5888851639596266,0.8601680116640374,-0.591133858944503,0.26485290009213347,-0.6264511057040164,0.2395923301486358,-0.647042622299907
733033.3541666666,1.8843691237685802,1.8843691237685802,-0.6167645701238661,2.0,-0.6119492074510557,0.4503709290529024,-0.660572286206709,0.4412812487719162,-0.6526758725354698
733033.375,1.718302198220786,1.718302198220786,-0.6235019439366289,2.0,-0.6622948501412487,0.6594703295607421,-0.6923468717491925,0.6376779085956825,-0.6856598146024637
733033.3958333334,1.2499552338276148,1.2499552338276148,-0.6687645679546005,2.0,-0.6688450559656878,0.866289629870012,-0.6975835562437698,0.837811850406032,-0.7142320053328234
733033.4166666666,0.929047811067957,0.929047811067957,-0.6336527273302675,1.8036041473174593,-0.6836806611032813,0.9923061027767975,-0.6984806021799657,1.0390136669728933,-0.6998570605330062
733033.4375,1.0800982155345367,1.0800982155345367,-0.6577827321721376,1.8324432088084888,-0.6974463540252773,1.1905668451085991,-0.7224767921300329,0.7215003080764111,-0.7524834441157928
733033.4583333334,1.119450632078758,1.119450632078758,-0.656900959267131,1.4800337956725245,-0.6976032765215817,1.3870537574189021,-0.7284623557223544,0.9905408652649393,-0.7590108546126345
733033.4791666666,1.2207033393462903,1.2207033393462903,-0.6660204184026345,1.2292375752166267,-0.6717551049872279,1.373724418357834,-0.7219717761962844,1.5206426028604996,-0.7398427213118868
733033.5,1.4874913300950345,1.4874913300950345,-0.6175178906918263,0.8061659808227851,-0.6669391443818669,1.675564806065171,-0.6858286555052522,1.6049179238068143,-0.7099301098268913
733033.5208333334,1.2452586817390041,1.2452586817390041,-0.6497100714015582,1.1472291014053224,-0.650052871591923,1.6384244041873819,-0.6928421677405471,0.9575298471333866,-0.7074190428462699
733033.5416666666,1.607042164754648,1.607042164754648,-0.6505447239417512,0.7902652382198939,-0.6506763893916944,1.841754335420347,-0.6853162270222669,0.953034003318905,-0.7002049027736376
733033.5625,1.4392618640949233,1.4392618640949233,-0.5783627679798842,0.683976619151413,-0.6191380329751689,1.7392414030481473,-0.6583497993073643,0.8681691361753218,-0.6630643799056404
733033.5833333334,1.579429590589051,1.579429590589051,-0.6224759500048478,0.5074057824756278,-0.6548741075505361,1.7611086012729282,-0.6745144263473931,1.9765575182613253,-0.7093436900616796
733033.6041666666,1.358149012289056,1.358149012289056,-0.6207462975020708,0.17272132998069875,-0.6506463721832855,1.789029424558771,-0.6628236597681293,1.5381393450705654,-0.7112646367490334
733033.625,1.2447730246288384,1.2447730246288384,-0.5958427111528134,0.26991492270697426,-0.6544842568797226,1.704924336919352,-0.6781197715099571,2.0,-0.6707194540626089
733033.6458333334,0.7606503599180873,0.7606503599180873,-0.619046163357491,0.35424051024520836,-0.626220265053756,1.6140770572377394,-0.6655093822667363,1.606224479754567,-0.6723618020498395
733033.6666666666,0.603083278822003,0.603083278822003,-0.6263043645409996,0.2210688547035879,-0.6686469525820486,1.4915621712644658,-0.6723462967683022,1.06118916483613,-0.7151521817034783
733033.6875,0.33585519915470063,0.33585519915470063,-0.6393653697375262,0.06632765077065235,-0.6490607073398145,1.3477701756356106,-0.6744854416879995,0.6132324376412384,-0.688344426975995
733033.7083333334,0.38874563208463103,0.38874563208463103,-0.6365341657982196,0.025474613752855587,-0.6738754388719612,1.1869392398491772,-0.7007125174218479,0.40452353388177925,-0.6878104200243871
733033.7291666666,0.24426931946725322,0.24426931946725322,-0.7074492801367409,0.024603016246604454,-0.7113021521320833,1.0227526604047241,-0.7243607974898619,0.35468865687337625,-0.7506806520981397
733033.75,0.30797181407066065,0.30797181407066065,-0.8242129971826183,0.052510884037632856,-0.8247485948447942,0.8424517384270627,-0.8421036471401723,0.19396030872224065,-0.8696925760673012
733033.7708333334,0.22586303095609223,0.22586303095609223,-0.8554278783265067,0.021467469716588108,-0.8798732113740955,0.6424516156323469,-0.8918644005469627,0.2651928403120144,-0.909979266943216
733033.7916666666,0.13626234673699505,0.13626234673699505,-0.830938751699265,0.02172639529195126,-0.8383295444186842,0.44384972268682654,-0.8691355849558773,0.15141478518339352,-0.9085832399654402
733033.8125,0.1975925173727669,0.1975925173727669,-0.8474462727957093,0.03156982822105181,-0.8876353009983055,0.2291977047736167,-0.9037763993691795,0.10877775989456935,-0.9314073975906887
733033.8333333334,0.0713489221716747,0.0713489221716747,-0.8261788070886298,0.03073618159746452,-0.8406268902403801,0.10457943516508889,-0.864752511159829,0.07196375081395673,-0.9012228497761909
733033.8541666666,0.0,0.0,-0.7626343413875998,0.020068435978868062,-0.7906471094326142,0.030841369504924204,-0.8260585055009713,0.025868952788261363,-0.8348981946997633
733033.875,0.0,0.0,-0.7494322687109324,0.018410510023250393,-0.7943110234624097,0.00831325508805667,-0.7828292522565631,0.0068321046674799,-0.8319701998119939
733033.8958333334,0.0,0.0,-0.7438234664668554,0.02438340416042259,-0.7471568914966529,0.0014582724443904787,-0.7723665628590314,0.0029384607567051763,-0.8037081292061583
733033.9166666666,0.0,0.0,-0.7069539288931854,0.06640684122285988,-0.7521432767908743,0.0009977939368255827,-0.78074907498615,0.0028112316903099307,-0.7939541382106594
733033.9375,0.0,0.0,-0.7296316896149688,0.03468985590612599,-0.7323035019105189,0.000948071994049247,-0.7717197147587385,0.0021438400787737633,-0.7904971364748071
733033.9583333334,0.0,0.0,-0.6665168013360089,0.04532236057707095,-0.697059167906311,0.0012548853207069314,-0.7018794271346541,0.0019172466185214893,-0.7383273444866949
733033.9791666666,0.0,0.0,-0.6587850319930397,0.03134384443821306,-0.658504218312619,0.0014637562055360048,-0.690141227316281,0.0018610284212232152,-0.7071702861703528
733034.0,0.0,0.0,-0.6101798377887763,0.21704742030649674,-0.6472970613500156,0.0016338061727029008,-0.6727670884814604,0.0020228041308356826,-0.6818047204940605
733034.0208333334,0.0,0.0,-0.6249101781080779,0.3263781136329271,-0.6526459992564716,0.0016623958513211517,-0.6446488379240712,0.0021685684008618178,-0.6650070927744137
733034.0416666666,0.024351642371117126,0.024351642371117126,-0.564708285997203,0.33444692677568644,-0.6006257730473095,0.0021741101386980677,-0.6250172941340658,0.002215388134973584,-0.6507210452172407
733034.0625,0.05284139588103002,0.05284139588103002,-0.5343854967971894,0.07928041237651902,-0.569102991509922,0.001962577227044693,-0.6125783658591808,0.002375458505665005,-0.6177632848515308
733034.0833333334,0.0512172411454552,0.0512172411454552,-0.5721539070696922,0.2137050855694564,-0.5931069490459697,0.0013269927801811457,-0.626877769458895,0.001996984593662332,-0.6484233583574619
733034.1041666666,0.0,0.0,-0.5446873006949854,0.15268392038845438,-0.5756794457533232,0.0014173924434979551,-0.5975917286657767,0.002018802062069728,-0.6214242804892982
733034.125,0.0,0.0,-0.5246443558576263,0.12465360172135835,-0.5669573226574868,0.0016886514177047545,-0.587410638956021,0.0020301741156896853,-0.6127732743548696
733034.1458333334,0.0,0.0,-0.5367411675019829,0.04399551944328638,-0.5660258967201955,0.002115609256897474,-0.5987935872236761,0.0023975362735691916,-0.6226310122700021
733034.1666666666,0.0,0.0,-0.5381192543900872,0.15049889636120362,-0.5421107505935623,0.0017695344667693507,-0.5718532094925354,0.002262981965866105,-0.6089076314841249
733034.1875,0.029913288782170797,0.029913288782170797,-0.5492886188990852,0.26797266670837355,-0.5524734121270221,0.0018257834271977083,-0.5745297970037035,0.002213132084071612,-0.5975470925502073
733034.2083333334,0.11501990099781023,0.11501990099781023,-0.518991692046108,0.5349545136012842,-0.5496907756692226,0.0022561868561471183,-0.5924003481695385,0.0021275606923160674,-0.6124077030252036
733034.2291666666,0.27446562443413275,0.27446562443413275,-0.5680118670850165,0.625847653095289,-0.5827954313994771,0.0021648196821840503,-0.6015133623354009,0.0021828484066360393,-0.6294822173432685
733034.25,0.4632904844188077,0.4632904844188077,-0.544325960113101,0.32387615942092507,-0.5728229241276082,0.0023953928844719628,-0.6126996524402961,0.0023159128648371744,-0.6129179884237925
733034.2708333334,0.49386200076085973,0.49386200076085973,-0.5553657329325854,0.3216825260420513,-0.558572714181105,0.00706488003332855,-0.5744475938798591,0.007739108305683882,-0.5878186205152237
733034.2916666666,0.5985681563567076,0.5985681563567076,-0.5438146047717098,0.3145879499038954,-0.5790934596929541,0.02073714513590476,-0.5978502994456347,0.053987785702632664,-0.6009352396806195
733034.3125,0.48726634671172764,0.48726634671172764,-0.5691727436544975,0.8734351167819384,-0.5811234855974104,0.07686352689766114,-0.6212052991239235,0.13860403757671477,-0.638443921750946
733034.3333333334,0.560779573153102,0.560779573153102,-0.5460251970576474,0.41030567225524317,-0.5635218798438708,0.17192020047016063,-0.5708364507254701,0.1951261307643922,-0.6310687909068489
733034.3541666666,0.7123492997894898,0.7123492997894898,-0.6101686918784853,0.5218749770797986,-0.6201676480861102,0.2728473633686413,-0.6522525763801705,0.1755644038896732,-0.6814003642031319
733034.375,0.7295019553665907,0.7295019553665907,-0.6053921364715885,0.38391156925154424,-0.6215140876482208,0.30092211080957376,-0.668898456155208,0.1370704147435181,-0.6712227634060061
733034.3958333334,0.9688087980647146,0.9688087980647146,-0.6409292251556703,0.46803412349976625,-0.6591157064743128,0.5044969927415602,-0.70026846995312,0.3203424109463846,-0.7202276044048953
733034.4166666666,1.0031721857602294,1.0031721857602294,-0.6657328155909857,0.48595413576676355,-0.6618708922207348,0.6950733626536468,-0.692429860455489,0.336349649207347,-0.7295956289231801
733034.4375,0.721584119558255,0.721584119558255,-0.6719622446241836,0.517666719250256,-0.6744110542959042,0.8757891728918363,-0.721251833244884,0.3376393315832139,-0.7405899276597805
733034.4583333334,0.8318254614684386,0.8318254614684386,-0.6808916873739005,0.5649595420670435,-0.695837611345152,1.2402123578297852,-0.7144198228981316,0.6502607020101953,-0.7575529710143891
733034.4791666666,1.2393618367867507,1.2393618367867507,-0.6879163146486043,0.44394024637052665,-0.72339715926252,1.223365728887005,-0.7444372092719896,0.8848537728697219,-0.7699054388961062
733034.5,1.3545202316551055,1.3545202316551055,-0.6597858376839432,0.3503547717957029,-0.6540477189634815,1.2783462245511492,-0.674579873990621,0.8864450310496329,-0.7227934054809297
733034.5208333334,1.1737103941308427,1.1737103941308427,-0.62908139198385,0.7062534902263657,-0.6672896508646234,1.0376457415854212,-0.6674193195714443,1.0644623671629134,-0.7212173628487232
733034.5416666666,1.4333809395358104,1.4333809395358104,-0.6427291840314248,0.9636985425549734,-0.659916050831227,1.363174092196512,-0.702715142300922,1.1471906044915514,-0.7161539693165409
733034.5625,1.2457204685916101,1.2457204685916101,-0.6332080746347605,1.0976782444195612,-0.6702477501079126,1.1207649822780539,-0.6870809703366264,1.0028731146139527,-0.7147841386969626
733034.5833333334,0.9475833834545476,0.9475833834545476,-0.6451717001816731,0.7950137876509802,-0.6597471134376135,1.6672387146370988,-0.6943355234473214,0.6905651061707159,-0.7350452499472525
733034.6041666666,1.1854789667786902,1.1854789667786902,-0.6289553786110753,0.8792616943511631,-0.6402079205191921,1.4302511252988177,-0.667434725317299,0.47344801326664343,-0.7207530352552433
733034.625,0.8800523487407543,0.8800523487407543,-0.6396915077301366,0.7309322891785777,-0.6642521478936879,1.622970890196479,-0.6982504181046729,0.41337467961502894,-0.7316186928195889
733034.6458333334,1.5440972871814054,1.5440972871814054,-0.6219504000452148,0.9531453066138416,-0.6660552550783826,1.627039364955575,-0.6597872768723106,0.8565052653790012,-0.6975142859885785
733034.6666666666,1.4199682904219844,1.4199682904219844,-0.6375683447766068,0.5162739723143416,-0.6454501480274853,1.5432328427439992,-0.6744723988841551,0.8261513271184769,-0.6887939958446821
733034.6875,1.2416163813850074,1.2416163813850074,-0.6416814670055748,0.7376834862082001,-0.6803004672328619,1.3994439009090636,-0.6867540147682502,0.6484515122360366,-0.7304135671464336
733034.7083333334,1.0287005946983778,1.0287005946983778,-0.6486038916745079,0.626308653046866,-0.6462576893058939,1.2277793320712937,-0.6830768465196763,0.4965109334793046,-0.7036862088964786
733034.7291666666,0.945538883305624,0.945538883305624,-0.7009297674207139,0.6175573588592221,-0.7072430642255597,1.0605721237608245,-0.7485737055062007,0.5792477664931582,-0.7674683068625463
733034.75,0.8841856719536264,0.8841856719536264,-0.7927252871482333,0.5124318930644481,-0.8099054772416933,0.7016623644439456,-0.8668662352073515,0.5851131587048503,-0.8891598303700133
733034.7708333334,1.3474891157205988,1.3474891157205988,-0.8343022078340872,0.39875147409695166,-0.8573653929981164,0.38970409719692034,-0.9021476651601741,0.25126032820214156,-0.889356284366151
733034.7916666666,0.9251749607779863,0.9251749607779863,-0.8369493649653972,0.414517384570165,-0.8624706335762204,0.26873030783628843,-0.8971763730576098,0.1713104664897069,-0.9288579516297959
733034.8125,1.161277405105433,1.161277405105433,-0.8338464927233966,0.4351758990753538,-0.8522995622868504,0.2035054585843544,-0.8725808064313125,0.14109018822367034,-0.8738282547951136
733034.8333333334,1.2499799818755444,1.2499799818755444,-0.8271495400609774,0.331119246418233,-0.8188934371909635,0.0983717569700606,-0.8556232042534208,0.09416579552559516,-0.8904551968467614
733034.8541666666,1.2275524206363528,1.2275524206363528,-0.79141710510702,0.10477184341711777,-0.7857141612383313,0.041931400057085774,-0.8420501274427952,0.03163760637379633,-0.8500404035513293
733034.875,1.7040329597366426,1.7040329597366426,-0.7577331401875966,0.33826553654962893,-0.7565278266804049,0.007978613287185531,-0.7859866555030066,0.006041138919613123,-0.8287623961357035
733034.8958333334,1.7389904864397314,1.7389904864397314,-0.7469046686796248,0.23343028733747923,-0.7655543783881297,0.001311703012323374,-0.8209237452801009,0.0011172137186547361,-0.8234462425340251
733034.9166666666,2.0,2.0,-0.7231471620015694,0.09549311168683915,-0.7641993759084341,0.00039021162199767343,-0.7747782655456492,0.0010024816733889045,-0.796767711427107
733034.9375,2.0,2.0,-0.7322274059191838,0.1343694321410043,-0.7392395258076464,0.00027201209430247205,-0.7692832089667675,0.0008224698653541072,-0.7911218469257528
733034.9583333334,2.0,2.0,-0.6917118345931756,0.12717514855465778,-0.7084207214418149,7.922718017896948e-06,-0.7469811729785767,0.0008668668599339221,-0.7784677143547677
733034.9791666666,1.9018516188257526,1.9018516188257526,-0.6819515829212909,0.08500491425389244,-0.6969176156838826,0.000525661603049179,-0.708019622776968,0.0007998078424119687,-0.7444045180133323
733035.0,2.0,2.0,-0.6302646077138384,0.03225858341475249,-0.6715459611103325,0.0009194439837361035,-0.6622924056715157,0.0010511660488502859,-0.7052259262773418
733035.0208333334,2.0,2.0,-0.6336743250637492,0.024729355680614296,-0.6619023591612065,0.0015965216634140189,-0.6724772567673624,0.0010339567539935743,-0.6928147961594303
733035.0416666666,2.0,2.0,-0.5866881151255735,0.28372003182249295,-0.6179177294541726,0.0024510335915775387,-0.645128748364806,0.001025086272015555,-0.6753109613786256
733035.0625,2.0,2.0,-0.5612998456884394,0.28111682834091956,-0.5911719714661312,0.001389723694837996,-0.6056572778102476,0.0010503654855110438,-0.6306404734053793
733035.0833333334,2.0,2.0,-0.5567561962541964,0.30439461441702537,-0.5596899549238348,0.0016363934266413718,-0.5864680830641892,0.0012163060651822503,-0.6189475097168534
733035.1041666666,2.0,2.0,-0.5557904253927032,0.31661261655745926,-0.5643133422489732,0.001677052227568949,-0.6212945871472897,0.0011144086537758452,-0.6345501691230452
733035.125,2.0,2.0,-0.5299878354386937,0.5018024578564442,-0.5598680255183787,0.001836463942361377,-0.5840437003051843,0.0012880707646085608,-0.6098154536383111
733035.1458333334,2.0,2.0,-0.5355320738127917,0.17113066753066944,-0.5716625007444154,0.0016345331571748062,-0.6196668706071418,0.001413609629280869,-0.640511582632628
733035.1666666666,2.0,2.0,-0.5398802754074049,0.3822279723994431,-0.5873129641965864,0.0018612832257474587,-0.5961554031240104,0.0012508690825612087,-0.6084179035838536
733035.1875,2.0,2.0,-0.5291957577051194,0.5264208309496942,-0.5706773003947606,0.0021901261230181986,-0.5786821206057782,0.0016714097031033672,-0.6030007083852765
733035.2083333334,2.0,2.0,-0.5563079487484941,0.5440417297564376,-0.5635422288190652,0.0016865752576213295,-0.5741591156109135,0.0014784914066189984,-0.5970342484374416
733035.2291666666,2.0,2.0,-0.531582574021881,0.5545766424898115,-0.584849878163155,0.0014719448280654942,-0.6071553486057696,0.0017696601804474787,-0.6116870707766168
733035.25,2.0,2.0,-0.5492557554281672,0.5599231852135819,-0.5590766773164025,0.001942839827860871,-0.5932119664561452,0.0017693543552338043,-0.6222425625865925
733035.2708333334,2.0,2.0,-0.5529425476114316,0.5710080236605102,-0.5771909717739865,0.01601822189889413,-0.6015119246990657,0.01100234390304891,-0.5995589444092349
733035.2916666666,2.0,2.0,-0.5589045055526024,0.7679527904014689,-0.5655079342927256,0.07784247656404106,-0.5920425756919715,0.06111118210740422,-0.6268920120654748
733035.3125,2.0,2.0,-0.560032411053858,0.7432692035393735,-0.5721749259942153,0.1385575632727601,-0.6058526259764003,0.1509105187349871,-0.6326433329671275
733035.3333333334,2.0,2.0,-0.5092652188901114,0.5582556915307931,-0.5400525083355004,0.2620520966431264,-0.5765327590518965,0.14801157290671818,-0.5898703925254284
733035.3541666666,2.0,2.0,-0.562196345158447,0.5238238440721827,-0.5897512899723911,0.3179652948834251,-0.615374500261294,0.2544979297665661,-0.6167489249856473
733035.375,2.0,2.0,-0.5703202141609999,0.5314749511724318,-0.5899343987050836,0.4802484015358501,-0.614321916843396,0.2554066098005813,-0.658101012949385
733035.3958333334,2.0,2.0,-0.5589730827164385,0.4807035965827836,-0.6017064932121251,0.2648416500052736,-0.616012440652645,0.3355604272812677,-0.6341049152230039
733035.4166666666,2.0,2.0,-0.5873723429167251,0.4130596988790335,-0.5944263573236659,0.6514942800802458,-0.6228195138950877,0.2662637614915318,-0.6522172828061193
733035.4375,2.0,2.0,-0.6070191165556271,0.3573191983099418,-0.6233601683897403,0.7295066143461153,-0.6776010794207932,0.2708309625285931,-0.6822401438696174
733035.4583333334,2.0,2.0,-0.6317752284741213,0.4000269770852111,-0.6548751919474846,0.9321338566157277,-0.6836244490472061,0.39019021328571807,-0.6940107478394405
733035.4791666666,2.0,2.0,-0.639713198239604,0.2557181277543541,-0.6375092183251779,0.909053283205856,-0.654630348705364,0.38317379651522426,-0.6786275453222069
733035.5,2.0,2.0,-0.6016666848304372,0.41022448662662797,-0.6312405486960029,0.9091272331625245,-0.6681093089029011,0.9094776298289459,-0.6846413502781548
733035.5208333334,2.0,2.0,-0.593017255353192,0.41265223010128455,-0.6355985804489616,1.2285100815105403,-0.6495359259182913,1.0633510239137995,-0.6599481261194815
733035.5416666666,2.0,2.0,-0.5777779711985555,0.32867298365098285,-0.6150804788076994,1.7905854937775865,-0.6425685456825453,1.3389244677845138,-0.6798233202171133
733035.5625,2.0,2.0,-0.5660516393176183,0.31665155012876234,-0.5730722104049353,1.9167251399092748,-0.6038574088471345,1.5478231393223254,-0.6404278014328479
733035.5833333334,2.0,2.0,-0.5969786701589007,0.19263363387050164,-0.626883495935834,1.2218562913420261,-0.6415479587324598,1.046466982325647,-0.6538932965730458
733035.6041666666,2.0,2.0,-0.5475054422444541,0.2015220220513048,-0.6015414773308317,0.6018971464248701,-0.6020853251235219,1.1181965019173161,-0.616230624931762
733035.625,2.0,2.0,-0.5793199448776238,0.15774165941342042,-0.6265027509552643,0.5095682821498315,-0.6297171632144382,0.8391744080194538,-0.6690313785859866
733035.6458333334,2.0,2.0,-0.5725321776396581,0.11843528095353016,-0.5746804230687089,0.6174761216749691,-0.6238754086509402,0.8436369046822622,-0.6469603098305865
